4,9,user adding,2023-08-27 22:23:10
4,6,user removing segment,2023-08-27 23:01:00
4,1,user removing segment,2023-08-27 23:01:43
4,6,user removing segment,2023-08-27 23:01:43
4,1,user removing segment,2023-08-27 23:02:01
4,6,user removing segment,2023-08-27 23:02:01
4,8,user removing segment,2023-08-27 23:13:45
4,7,user removing segment,2023-08-27 23:14:42
4,9,user removing segment,2023-08-27 23:14:42
